#SEED: 0.7720910899806768
SAT0,-33.29063520684745,-153.36668174506198,400.5542444114076
SAT1,-51.82491940617925,146.71019362143977,360.76389295270303
SAT2,61.90533173327867,-131.05057350913884,550.3361967100626
SAT3,-65.57622053457375,44.672606123134415,618.373354161333
SAT4,78.29245737754658,78.93135584693323,415.3502994451067
SAT5,-87.08816287641666,-103.73558130589745,427.2037807213212
SAT6,88.42696195747564,-106.47720012432697,671.8819296242787
SAT7,-0.00578054754444679,20.668567814586737,564.9517997470339
SAT8,-62.68347525841975,60.63782977156191,532.1022048152842
SAT9,69.79460543231338,177.87035518881186,523.8515537403574
SAT10,46.646225812488495,-1.6597345267427386,355.90433807186525
SAT11,-33.95588978118144,-134.64796242285783,532.4251194346552
SAT12,-17.945947303889355,161.40435741534776,505.00348551779155
SAT13,75.21850724693178,78.50064012945086,545.5781592483545
SAT14,-76.94329182541262,-82.57048629454995,429.67142099556816
SAT15,-70.59751185247771,31.830744687711586,381.44789076310406
SAT16,-16.150035213316144,159.37509262121017,567.3848236748838
SAT17,21.362233438564118,-121.69107697069464,614.5758665134654
SAT18,14.970466124623073,103.38760452239393,685.7241248267337
SAT19,-18.753610858622963,-174.09552202360936,315.0014209274537
ROUTE,-53.93079458859953,-147.71817754547365,-54.44689859738029,7.594825809801705
