#SEED: 0.7741490812040865
SAT0,77.40245243440697,123.44689223596174,341.9369330473237
SAT1,41.51696614809623,-111.71856888689156,454.32923037471875
SAT2,59.9236614184768,58.67692788644666,410.75335969728957
SAT3,79.10499689502308,158.74768743355287,580.3104605929474
SAT4,-28.540232315890236,-35.45073642360751,514.8638259550082
SAT5,-83.19100303631384,47.305248620206015,518.5524945470429
SAT6,11.751395861284323,169.20019020331682,505.5730665435293
SAT7,77.97665693100944,-40.114164233611206,502.9056802369943
SAT8,-7.739449278230609,-142.88016399254474,544.2049917298941
SAT9,13.450644378226087,138.0719739651662,323.19407860079144
SAT10,-32.554139611317744,4.729685879648201,373.9651456312248
SAT11,1.781974669448843,84.58958384405719,550.8393682670053
SAT12,-65.77913688589813,-136.7522430339225,666.5326175242227
SAT13,-83.26028573197497,-61.41053507524512,661.3638583403884
SAT14,-63.790550259211,-96.59277141866112,697.6103417708441
SAT15,89.29629509254505,-59.60313918141537,399.45107763727947
SAT16,28.266226748286755,125.16652303792176,681.8944620434163
SAT17,-86.4508550780532,-17.849226132976554,386.62195727766107
SAT18,-25.814180730077723,-30.26423923411531,522.3316757567021
SAT19,36.68188043109825,110.31679116041914,477.2380027799253
ROUTE,6.777865204241479,163.7377645728733,69.12533601362111,114.18642574765238
